pid,lab,subject,date,depth,theta,phi,ml_ccf_tip,ap_ccf_tip,dv_ccf_tip,selectable
578ca001-8cf5-4d30-b58f-1d574eaf808a,mrsicflogellab,SWC_052,10/17/2020,3519.301498,10.41427739,167.8098923,4196.819848,9784.329836,4136.326134,FALSE
10f59add-706e-41d0-87ed-9a55eb138a66,mrsicflogellab,SWC_052,10/19/2020,4758.521023,13.00729003,39.55526927,7949.228907,12357.05208,6611.424203,FALSE
caf2170c-5463-46ce-8cd0-66f2e1e3376d,mrsicflogellab,SWC_052,10/19/2020,4401.101059,15.74701155,152.4412022,3908.893319,10377.60684,5310.925065,FALSE
68f06c5f-8566-4a4f-a4b1-ab8398724913,mrsicflogellab,SWC_052,10/20/2020,4860.109778,7.907404089,165.4303563,7194.919381,12616.37237,6288.898365,TRUE
ee320f72-b613-4acd-b10d-3ceef332a949,mrsicflogellab,SWC_052,10/20/2020,5555.612197,10.56376353,-8.499207676,2768.404636,9145.06871,5936.452858,TRUE
f3988aec-b8c7-47d9-b1a0-5334eed7f92c,mrsicflogellab,SWC_052,10/21/2020,3196.325484,9.039580472,177.0120626,8951.513495,12051.17733,5081.627244,FALSE
4b93a168-0f3b-4124-88fa-a57046ca70e1,mrsicflogellab,SWC_052,10/22/2020,4167.913363,16.36030813,161.4613928,4225.244563,8240.534709,4549.15179,FALSE
642a3373-6fee-4f2a-b8d6-38dd42ada763,mrsicflogellab,SWC_052,10/22/2020,4347.989937,16.07554043,23.37397102,6844.826646,8302.655244,4602.972453,FALSE
50ebb677-e4a3-4421-b74f-1997a9cd1ad1,mrsicflogellab,SWC_052,10/23/2020,5946.756309,17.77490114,5.190646422,4877.85422,8062.801879,5837.877273,FALSE
5d9a5895-0f28-416c-a6d6-3e781658ea57,mrsicflogellab,SWC_052,10/23/2020,1935.343441,5.814954787,180,8784.746348,12450,4250.38474,TRUE
0685d767-80a2-49b6-a51a-0e9b1dd7a14d,mrsicflogellab,SWC_053,11/10/2020,5788.056837,18.93315841,153.4592886,4655.109862,10614.16296,6449.909892,FALSE
291fcd13-b629-49c0-baf8-57ed1351050e,mrsicflogellab,SWC_053,11/10/2020,4192.272718,18.30520349,37.56535554,6106.303888,11852.74933,5455.130964,FALSE
6a098711-5423-4072-8909-7cff0e2d4531,mrsicflogellab,SWC_053,11/11/2020,4536.564336,17.99165676,27.48730718,5981.935254,11396.74859,5639.733165,FALSE
88fe9ed9-9e3e-431a-8ecc-4cb2fe5bf448,mrsicflogellab,SWC_053,11/11/2020,4626.984166,22.1744548,169.1993981,4515.417004,10377.25197,5534.767569,FALSE
d403c464-9d91-4338-b64b-81c299356972,mrsicflogellab,SWC_053,11/12/2020,5164.878132,14.78918755,22.57969679,2532.65664,9381.225087,5393.773866,FALSE
ce24bbe9-ae70-4659-9e9c-564d1a865de8,mrsicflogellab,SWC_054,10/5/2020,6258.120431,11.86881507,18.7449073,5131.15292,11063.62202,7224.32853,FALSE
ce397420-3cd2-4a55-8fd1-5e28321981f4,mrsicflogellab,SWC_054,10/5/2020,4332.93511,15.59888186,152.7022516,4577.826682,7756.63176,4623.343641,FALSE
3a37fb5c-3e96-4a0e-ac63-2eeec6744588,mrsicflogellab,SWC_054,10/6/2020,4770.296227,16.19076815,148.0013895,7278.033091,12904.83527,5781.099724,FALSE
869bac48-ad1b-46b8-be00-cf6b26aea40e,mrsicflogellab,SWC_054,10/7/2020,4650.85703,14.54214636,158.1616802,7233.989378,12384.406,5576.858457,FALSE
c0c3c95d-43c3-4e30-9ce7-0519d0473911,mrsicflogellab,SWC_054,10/7/2020,4561.573038,14.12791604,71.39106179,1869.698719,9330.211825,5423.600071,FALSE
099c0519-640b-4eb7-867c-998dc337579d,mrsicflogellab,SWC_054,10/9/2020,3837.335433,22.8219841,159.1182955,3481.444112,7966.861396,4636.927311,FALSE
04c9890f-2276-4c20-854f-305ff5c9b6cf,mrsicflogellab,SWC_054,10/10/2020,6073.583829,12.58538315,43.9524565,5163.085125,11764.21666,7002.650072,FALSE
3e7618b8-34ca-4e48-ba3a-0e0f88a43131,mrsicflogellab,SWC_054,10/10/2020,3887.003486,21.44088786,163.0645892,3403.244429,7312.573735,4818.004159,FALSE
7909c0aa-c074-4e19-aabf-b8167c682a5b,mrsicflogellab,SWC_054,10/11/2020,6179.176541,16.03300167,67.10925088,3161.162123,9897.232482,6263.823707,FALSE
143dd7cf-6a47-47a1-906d-927ad7fe9117,mrsicflogellab,SWC_058,12/7/2020,3864.208787,12.37059645,131.8302894,3902.111893,8091.846956,4249.490937,FALSE
72c095b0-c7ab-4e22-a4aa-4163102de553,mrsicflogellab,SWC_058,12/8/2020,5014.804154,21.42284279,8.389741383,6737.95448,11417.2481,6468.332699,FALSE
de5d704c-4a5b-4fb0-b4af-71614c510a8b,mrsicflogellab,SWC_058,12/8/2020,3612.044702,17.61381953,175.40595,7689.49236,12612.5446,5042.703774,FALSE
0228bcfd-632e-49bd-acd4-c334cf9213e9,mrsicflogellab,SWC_058,12/9/2020,3099.347421,18.31728054,171.2952676,7162.839352,12522.41652,4292.305761,FALSE
ffb1b072-2de7-44a4-8115-5799b9866382,mrsicflogellab,SWC_058,12/9/2020,5375.203269,18.37591583,13.65842843,6028.386576,12475.13559,6726.114184,FALSE
25e75514-43e1-4c07-9fea-581bd203b55c,mrsicflogellab,SWC_058,12/10/2020,4539.205814,20.33804328,10.74617819,5975.028583,13044.16415,6456.224321,FALSE
58b271d5-f728-4de8-b2ae-51908931247c,mrsicflogellab,SWC_058,12/10/2020,3470.153723,17.93096867,175.1257396,8164.495752,12540.77777,5051.601891,TRUE
577e4741-4b15-4e91-b81b-61304a09bfb5,mrsicflogellab,SWC_065,5/7/2022,4502.661835,13.83496211,-162.1055448,6399.617073,11269.1672,5272.033064,FALSE
810416d1-ce3c-4b2e-a827-6cdc65c8cd5c,steinmetzlab,NR_0017,3/22/2022,5575.733129,18.89482868,168.7524209,5520.921724,6952.180448,5750.282467,FALSE
485b50c8-71e1-4654-9a07-64395c15f5ed,steinmetzlab,NR_0019,4/29/2022,4148.268198,21.6881702,168.7656251,4803.637983,7948.665932,4329.6077,FALSE
0aafb6f1-6c10-4886-8f03-543988e02d9e,steinmetzlab,NR_0020,5/8/2022,4004.763702,20.44602656,157.6042434,4618.44568,8133.007773,4227.470293,FALSE
3283d8ec-1436-4529-8a16-941bbf65c91d,wittenlab,ibl_witten_13,11/26/2019,5845.299742,19.85996978,21.78610835,4381.052674,4887.007766,6572.654671,FALSE
92564b0d-7b57-45e1-8ec5-41f95340995e,wittenlab,ibl_witten_13,11/27/2019,4387.635993,16.40583077,146.3285487,5881.333199,7712.071545,4433.994432,FALSE
11a5a93e-58a9-4ed0-995e-52279ec16b98,wittenlab,ibl_witten_13,12/3/2019,4055.266918,10.87685764,137.5780337,3942.030922,7640.970427,4507.414089,FALSE
134e8241-f5d7-4ad7-a8c0-11b34f2eedc3,wittenlab,ibl_witten_17,7/23/2020,4137.22433,20.24716625,-170.140996,4835.627658,5829.846002,4581.578839,FALSE
20469b30-1cd8-4078-9883-a840a0f6d787,wittenlab,ibl_witten_19,7/21/2020,4281.022849,26.15896429,130.6838914,5955.332378,3906.207064,5617.5363,FALSE
d3b3c9a7-cf6a-4d25-b8da-e0f599a26191,wittenlab,ibl_witten_19,7/21/2020,5787.073619,23.14861932,24.38978734,4378.027237,8314.443253,5496.146147,FALSE
8aba5f8c-4438-4588-9bb0-b20d2fd3eca5,wittenlab,ibl_witten_19,7/22/2020,3108.499201,25.5290623,122.9062892,5477.796003,3524.73061,4630.006473,FALSE
b549e337-acc5-4837-9c56-e53b173fe5fe,wittenlab,ibl_witten_19,7/23/2020,4386.447092,16.9651069,68.49062854,4155.713652,3865.781597,5870.560463,FALSE
57c5856a-c7bd-4d0f-87c6-37005b1484aa,wittenlab,ibl_witten_20,9/3/2020,5687.757097,11.28292639,20.27505282,6331.119195,11585.62661,6777.829845,TRUE
bc2f8bde-9498-41d7-b9db-83bd05cd34ba,wittenlab,ibl_witten_25,12/8/2020,4861.44189,10.75534838,-16.31477263,7554.309592,11370.1486,6501.040852,FALSE
f698f893-da01-49a1-ae4b-16f7e42e5ff5,wittenlab,ibl_witten_25,12/8/2020,4018.373108,13.00883505,164.5414113,2646.81775,9316.098016,5465.243031,FALSE
84fd7fa3-6c2d-4233-b265-46a427d3d68d,wittenlab,ibl_witten_26,1/27/2021,3615.169062,12.92608714,120.4397119,3934.708447,7322.223494,4048.558675,FALSE
86553ccc-2e51-4cfb-a8e6-80da6860c8d9,wittenlab,ibl_witten_26,1/27/2021,5003.712212,6.531401369,26.00661794,7688.470384,12424.56281,6821.236441,FALSE
d8c7d3f2-f8e7-451d-bca1-7800f4ef52ed,wittenlab,ibl_witten_26,1/28/2021,2371.117623,16.4062617,165.9198972,8824.592894,12462.92666,4174.573094,FALSE
5b489aee-75e8-42af-aca6-3026d9a54c2d,wittenlab,ibl_witten_26,1/29/2021,4760.433778,14.47433439,164.6924081,4047.639731,10439.12216,5859.336186,FALSE
da57bb3a-b0f2-465d-a5fc-cc84341450b0,wittenlab,ibl_witten_26,1/30/2021,4528.933151,18.86994612,167.0891571,4327.722092,10377.27639,5460.526255,FALSE
176b4fe3-f570-4d9f-9e25-a5d218f75c8b,wittenlab,ibl_witten_26,1/31/2021,4267.860175,10.95227665,25.71655325,2494.457628,10151.84628,5065.124403,FALSE
76c5c1a1-3617-4727-9f75-d975c9a08203,wittenlab,ibl_witten_27,1/13/2021,4611.33513,8.471807547,-155.5318141,7243.342672,11393.61955,5586.018424,FALSE
c0e59477-43f0-4441-9f81-3a55ddad9dad,wittenlab,ibl_witten_27,1/13/2021,5979.565911,16.40113679,-10.96559279,5217.434211,11353.83474,6961.247642,FALSE
30dfb8c6-9202-43fd-a92d-19fe68602b6f,wittenlab,ibl_witten_27,1/16/2021,4292.274438,9.107277456,-166.0633343,8309.396459,11486.36799,5513.164783,FALSE
4037a618-e6ba-4142-a6d2-3e32ef25fd1b,wittenlab,ibl_witten_27,1/16/2021,6048.380001,11.26782028,18.70105511,6705.56983,12078.92918,7331.794788,TRUE
19137f8d-0f3b-4923-93ad-f741758e1b2e,wittenlab,ibl_witten_27,1/19/2021,3900.803671,13.22923383,177.0902587,4891.538596,8120.315365,4072.285179,FALSE
727ff7c4-d63f-4bd8-9888-f134a25b874f,wittenlab,ibl_witten_27,1/19/2021,4789.673482,14.61235035,7.021478389,5200.732999,8097.707838,4809.7506,FALSE
94761f31-0dfc-4f67-87ef-6d1ac7f95144,wittenlab,ibl_witten_27,1/20/2021,3591.304621,11.73483488,-179.3683909,4680.364524,7766.948385,3816.243978,FALSE
0851db85-2889-4070-ac18-a40e8ebd96ba,wittenlab,ibl_witten_27,1/21/2021,3245.743376,12.56615082,175.71342,4504.190139,7627.782455,3517.993107,FALSE
c9fb5e2e-bd92-41d8-8b7e-394005860a1e,wittenlab,ibl_witten_27,1/21/2021,6197.985791,7.323746817,17.04880664,2969.627769,8181.644248,6497.420727,FALSE
b25799a5-09e8-4656-9c1b-44bc9cbb5279,wittenlab,ibl_witten_29,6/8/2021,4146.494235,7.318564215,123.213383,4214.328994,7541.915727,4487.713661,FALSE
db2100c3-64ac-463e-97a1-20ce8266cd5f,wittenlab,ibl_witten_29,6/9/2021,5836.899231,9.459690406,25.92971613,5737.2574,7669.478396,5982.526006,FALSE
88e1154c-bd92-446d-bd6d-550062666223,wittenlab,ibl_witten_29,6/16/2021,3478.165521,7.159180744,69.69235155,1649.559114,6681.527772,5026.048841,FALSE
5a5a2320-3b0d-485d-aba2-dc96357e00d8,wittenlab,ibl_witten_29,6/17/2021,3635.813373,5.475580418,118.6464568,4091.321779,6279.468073,4194.223002,FALSE
366dabe3-2790-4511-a7dc-023a1ad9df75,wittenlab,ibl_witten_29,6/18/2021,5090.507708,8.643993199,-67.3182283,7579.977394,10744.09503,6357.686018,FALSE
fcc167d6-cb53-4dc7-a58f-06a53cfabc84,wittenlab,ibl_witten_29,6/18/2021,3384.25267,5.48944028,-123.0930137,4501.764919,9228.770875,3868.731967,FALSE
6d3b68e0-3efd-4b03-b747-16e44118a0a9,zadorlab,CSH_ZAD_001,1/16/2020,6352.758687,20.47354129,22.16037031,4342.103053,8038.152224,6176.479139,FALSE
68c98fb2-402b-4670-9b3b-0c77619998ea,zadorlab,CSH_ZAD_011,3/21/2020,5152.108885,11.89143731,38.50882754,2883.446322,9421.162352,5416.543551,FALSE
d6c810b2-5922-4127-af2b-4b104bc55c2b,zadorlab,CSH_ZAD_011,3/21/2020,4438.953842,15.6636001,145.8327556,4098.323171,9675.743012,4924.106473,FALSE
a3d13b05-bf4d-427a-a2d5-2fe050d603ec,zadorlab,CSH_ZAD_011,3/22/2020,3786.68149,16.48910749,152.7626107,4424.377215,8733.105895,4055.949335,FALSE
b45c8f3f-6361-41df-9bc1-9df98b3d30e6,zadorlab,CSH_ZAD_011,3/22/2020,5319.118745,11.66278953,46.73252051,3377.499641,9063.32306,5484.301832,FALSE
eda7a3ac-f038-4603-9c68-816234e9c4eb,zadorlab,CSH_ZAD_011,3/23/2020,3679.910511,15.50321152,153.9986348,4859.054399,9256.208216,3871.018706,FALSE
4c04120d-523a-4795-ba8f-49dbb8d9f63a,zadorlab,CSH_ZAD_019,8/14/2020,3276.424058,24.40547826,59.61623299,7146.325839,8563.616729,3408.656428,FALSE
9657af01-50bd-4120-8303-416ad9e24a51,zadorlab,CSH_ZAD_019,8/14/2020,3545.382291,27.31566559,131.5298675,4528.684299,8417.950879,3625.043084,FALSE
96fe2729-b5a2-4e77-92bb-9df410144768,zadorlab,CSH_ZAD_019,8/16/2020,4881.665296,22.58927242,75.5062196,4080.695182,6990.480062,5282.154445,TRUE
b4131145-9675-4433-88e1-9ae016c701dd,zadorlab,CSH_ZAD_019,8/16/2020,3653.075549,27.97409572,136.9309404,5476.806486,6720.152483,3901.249317,FALSE
0fa33419-e7b9-4d00-8cab-3b51f93ecf0c,zadorlab,CSH_ZAD_019,8/18/2020,3181.521001,28.42965052,128.2463948,5880.313545,7618.848275,3172.836949,FALSE
257d0357-76ed-4220-8d50-68da6efda72d,zadorlab,CSH_ZAD_019,8/19/2020,3485.872772,30.8483689,134.1385321,5919.767668,8082.773251,3317.71703,FALSE
30ac1320-d671-46fc-87ef-875cdfc6b4eb,zadorlab,CSH_ZAD_019,8/19/2020,5251.67131,19.87454675,67.42910929,4314.729066,8448.618007,5213.877804,FALSE
e6508b9a-9dec-47d7-88c7-b0a72c7d1134,zadorlab,CSH_ZAD_022,5/19/2020,4428.876912,13.56042507,157.9926284,4837.776524,11464.13106,5555.413927,FALSE
b3065f45-7227-4099-9f8c-7e81e677d8cf,zadorlab,CSH_ZAD_022,5/20/2020,3978.717836,7.865157368,5.040848894,3282.649394,11522.83918,5141.289491,FALSE
2781c08e-a356-4a0d-8c28-4f94d1c87f69,zadorlab,CSH_ZAD_022,5/21/2020,4548.173807,13.1385511,157.0184482,4851.775434,11478.64308,5679.11738,FALSE
362823e7-5514-41d3-a31d-4b73f91ad3d0,zadorlab,CSH_ZAD_022,5/23/2020,6733.561537,13.97196343,23.07468435,5029.273706,9412.200367,6784.342317,FALSE
57656bee-e32e-4848-b924-0f6f18cfdfb1,zadorlab,CSH_ZAD_022,5/23/2020,3813.259034,19.13507326,144.274754,4639.760284,8379.857455,3977.570488,FALSE
4364cabe-a27c-4bd5-b398-1d068aca47cf,zadorlab,CSH_ZAD_022,5/24/2020,3385.217824,17.96707969,140.8664953,4534.993311,8084.050564,3595.133989,FALSE
b8df4cc3-e973-4267-8cf8-a55cea77e1ac,zadorlab,CSH_ZAD_022,5/24/2020,6414.100305,9.269775498,73.50581056,3256.654705,8115.686045,6805.337465,FALSE
179ce6d0-e348-4257-b718-e58dd4134589,zadorlab,CSH_ZAD_022,5/25/2020,6218.810444,13.21456809,34.28658333,5375.422715,9775.839331,6379.141385,FALSE
532bb33e-f22f-454a-ba1f-561d1578b250,zadorlab,CSH_ZAD_022,5/25/2020,4353.786702,18.47811118,141.7414703,5083.531139,8304.448659,4454.326386,FALSE
3220377b-f53e-412d-a859-ef8ccb8f0a40,zadorlab,CSH_ZAD_022,5/26/2020,6394.208203,15.57610722,27.97456809,4587.498571,7781.909979,6484.378507,FALSE
9ac90b86-fc72-4ca0-9389-c8b3a77da437,zadorlab,CSH_ZAD_022,5/27/2020,6069.178047,14.64811753,33.41370937,4971.4066,8040.425307,6096.912397,FALSE
9bd71ac6-c455-41f3-8c56-59987a649ac4,zadorlab,CSH_ZAD_024,6/8/2020,3917.977287,13.20643531,154.8308367,5210.117457,3030.679921,5539.359518,FALSE
38981973-20de-44e5-8717-efcf88642502,zadorlab,CSH_ZAD_025,7/26/2020,6089.534311,19.52838317,46.21553312,6866.491316,12269.57658,7364.240026,FALSE
d06bdedb-e173-4fe5-a4f1-ab9ab53f9761,zadorlab,CSH_ZAD_025,7/26/2020,3294.332775,12.08301086,145.2035043,8291.287045,11768.52839,4471.347982,FALSE
99086aba-f671-42b5-bdc0-e665c61f5452,zadorlab,CSH_ZAD_025,7/27/2020,3875.050086,19.62797346,136.2950489,5240.989654,8674.384829,3874.884733,FALSE
9e979599-11e1-4372-96fc-e80520f3e668,zadorlab,CSH_ZAD_025,7/27/2020,5972.808968,18.23263952,51.1547883,6827.886025,12280.46243,7147.937945,FALSE
1bd85dab-7a53-49d1-acd4-e82f9fd07cf6,zadorlab,CSH_ZAD_025,7/30/2020,4663.271516,9.859169175,57.19864727,2867.441979,9596.163862,5144.402448,FALSE
f9b2e36b-eef8-402f-b121-786dfed58bcb,zadorlab,CSH_ZAD_025,7/30/2020,3571.259595,18.71550486,148.6911245,5204.038621,9645.472556,3732.423822,FALSE
fe380793-8035-414e-b000-09bfe5ece92a,zadorlab,CSH_ZAD_025,8/3/2020,3893.715553,14.30853849,46.90241489,1217.511048,7602.667375,5122.928259,TRUE
64d04585-67e7-4320-baad-8d4589fd18f7,zadorlab,CSH_ZAD_025,8/4/2020,4963.555777,12.49645368,64.83865147,2518.364387,8347.101711,5470.966171,TRUE
d8dae4d0-e11d-4b4d-8bd9-103c13491eb7,zadorlab,CSH_ZAD_025,8/12/2020,4231.006528,15.8744787,144.250675,5439.251147,7501.147272,4394.649664,FALSE
0dfc64c5-80bc-43b6-a7c4-2fb6e638e9f3,zadorlab,CSH_ZAD_026,8/14/2020,5212.878269,6.255997802,67.07820329,2953.758227,5298.197279,6481.835248,FALSE
920865d3-1581-4e81-bd63-ab2186024564,zadorlab,CSH_ZAD_026,8/15/2020,3684.472892,19.55855462,168.6517824,4084.336431,4742.707802,5071.878282,FALSE
5011eba9-8926-4a73-b729-579d02676d25,zadorlab,CSH_ZAD_026,8/17/2020,3796.050343,17.02944819,159.8500139,4418.679307,3982.965185,5379.610086,FALSE
79b2e46e-e2ee-446e-b875-9aff03ef52d2,zadorlab,CSH_ZAD_026,8/18/2020,3474.3676,22.78659258,164.9731835,4924.607966,4798.880922,4503.206433,FALSE
f211d54e-e7eb-4188-bdcd-faa9c4317e9e,zadorlab,CSH_ZAD_026,8/18/2020,5426.011646,7.315000764,74.92257595,2839.925086,5502.168216,6731.850105,TRUE
8d89b7d0-33e7-45c6-9972-d3ad4c1e5f4c,zadorlab,CSH_ZAD_026,8/19/2020,3127.275827,18.55756662,155.6178094,4181.511505,4985.872149,4339.671156,FALSE
8ca1a850-26ef-42be-8b28-c2e2d12f06d6,zadorlab,CSH_ZAD_026,9/4/2020,3564.791273,17.0081364,169.0456706,4326.28469,7071.538682,3983.878808,FALSE
91fb4ed3-ee27-4d7e-ba5d-f61202ed9884,zadorlab,CSH_ZAD_029,9/13/2020,4636.991954,6.114914477,16.91961996,1502.435115,8943.752967,5860.608625,FALSE
180d278e-1a49-42da-a624-24aa14b57a4e,zadorlab,CSH_ZAD_029,9/15/2020,3743.211143,11.06026303,174.8943111,5515.253429,7938.906252,3848.684552,FALSE
81b1800e-f138-4337-abc9-bb0449b77852,zadorlab,CSH_ZAD_029,9/16/2020,4445.146867,11.7697223,173.9345092,5926.639475,8370.808239,4526.689063,FALSE
5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e,zadorlab,CSH_ZAD_029,9/17/2020,5692.430846,4.828555554,44.91258522,4560.668047,10513.29811,6947.228588,FALSE
f7c93877-ec05-4091-a003-e69fae0f2fa8,zadorlab,CSH_ZAD_029,9/17/2020,3886.411595,13.19592817,174.5397276,3483.170841,6759.421673,4708.791396,FALSE
675952a4-e8b3-4e82-a179-cc970d5a8b01,zadorlab,CSH_ZAD_029,9/19/2020,6324.072155,1.069997597,-5.109869212,2957.374278,6039.481761,7172.969411,FALSE
79f44ba1-c931-4346-82eb-f628a9374045,zadorlab,CSH_ZAD_029,9/19/2020,3749.394353,15.98182222,170.3586712,4592.748479,6097.894491,4279.476876,FALSE
