t0,t1
2752.059033232753,2755.0521172527538
2755.8602197527557,2758.0951129227565
2758.92537986276,2761.6254265227603
2763.8286894827647,2766.588730142765
2770.695069442772,2773.329522662772
2775.4117977227766,2778.0900465627765
2778.920346842779,2781.29772576278
2786.3916329627873,2789.1567397827876
2790.2429478027902,2792.8188402027913
2793.977840932795,2796.677354312795
2799.6080778528008,2802.236664992801
2803.045467422803,2806.0647488128047
2806.872751322807,2809.250663522808
2810.0503668628103,2812.476374252811
2820.1608223728213,2822.8936657528216
2824.2606456828253,2826.9291621628254
2827.7361647728276,2829.9438606628287
2830.753063052831,2833.3179565528317
2835.1190597428354,2837.588562782836
2842.1907524928433,2844.9685913728435
2846.660238832848,2849.282393282848
2850.09059577285,2852.290092482851
2853.8405207328547,2856.536001182855
2857.6603053828585,2860.634058002859
2862.4374942928625,2864.9216958628635
2870.809856962872,2873.6742871828724
2875.5433835628764,2878.471607402877
2880.3597018828814,2883.0807131128818
2883.879916502884,2886.5650979728853
2889.2929084728903,2892.0713139628906
2894.3564354028954,2897.0398170628955
2899.8261217129007,2902.628524802901
2903.4424267229033,2906.1530389829045
2906.937410522907,2910.322222022909
2911.107926762911,2913.830737802912
2915.4726235729163,2918.2444297229167
2919.5924115529206,2922.329821142921
2927.5757464729286,2930.2722268229286
2932.1420897929333,2934.800607272933
2936.822355052938,2939.548532432938
2941.3749330929413,2943.558798032942
2945.6253080029464,2957.327187722956
2959.28844155296,2962.0702467029605
2963.7583278529646,2966.575262822965
2968.141489492969,2970.9158620529693
2971.732563692972,2974.229663972973
2975.321504752976,2978.0094859529763
2978.816755202979,2981.40957924298
2982.215881922982,2984.537333102983
2986.3462688429863,2989.0736794229874
2989.88238186299,2992.305789512991
2993.116591742993,2996.7027831029955
2999.2076159030003,3002.0515815030008
3002.871982773003,3005.387481213004
3006.6241741730078,3009.3708828330077
3013.940775773015,3016.634389743015
3018.4762888530186,3020.9556909030193
3024.090460703025,3027.0972100230256
3028.925110533029,3031.44990804303
3032.2705092930323,3034.756743993033
3036.563413293037,3039.0340162230377
3039.84601833304,3042.363016623041
3045.803689163047,3048.493703493047
3053.606675453055,3056.5572303930553
3057.3919302330573,3060.1710356430585
3061.5564470630625,3064.2584268630626
3065.656370363067,3068.330219643067
3071.803188953073,3074.538032133073
3076.361233113076,3078.9476244630773
3080.619640553082,3083.331752673082
3085.5193838630867,3088.2598264830867
3092.3559668030935,3095.190433353094
3099.2525770731004,3101.9598563431005
3104.3223033831055,3107.0882434531054
3111.8053216731128,3114.518267043113
3115.688766623117,3118.401945303117
3120.4688552331213,3123.0535467631216
3123.836951733124,3126.1998654331246
3129.06866183313,3132.1503703231306
3133.3217364831344,3136.419576693135
3137.2383781231374,3139.477870833138
3144.1882830531454,3147.0931758931456
3147.915576963148,3150.1821669631486
3151.991769303152,3154.404078063153
3158.0514965931593,3160.7649752431594
3163.101358223164,3166.1492034331645
3168.6510698631696,3171.3297853231697
3172.1476868431723,3174.7362779731734
3179.2542761031805,3181.9741874431807
3183.3344013831843,3186.0728108731846
3187.893012153188,3190.400211423189
3191.2340446731923,3193.9443903031924
3195.2040143031963,3197.9345245831964
3200.837050943202,3203.649486363202
3205.4612218232055,3207.7072138832064
3211.167117833212,3214.1069405132125
3215.914709703216,3218.174033763217
3218.964138063219,3221.2262285132197
3223.183782713224,3225.8721305432246
3229.750059353231,3232.451039253231
3233.259441723233,3235.519932333234
3237.069727313238,3239.7914384732385
3240.6075401732405,3242.8814294432414
3244.666567553246,3247.260124863246
3248.76629087325,3251.42034213325
3254.2693405132554,3257.0654442332557
3261.136053773262,3264.0723434732627
3264.8983441832647,3267.0484458332658
3267.848349153268,3270.1610678732686
3273.019065353274,3275.859564633274
3280.269140273281,3283.0789759532818
3286.5854752432874,3289.330650723288
3290.3856285232914,3293.1095727932916
3294.3019368532955,3297.0508786232954
3305.968503413307,3308.7066795933074
3309.5452790433096,3312.0957073233108
3322.4983835933235,3325.197097053324
3329.7015965333308,3332.393477343331
3333.206579343333,3335.9185914633345
3339.817851473341,3342.514465143341
3345.798020063347,3348.624587403347
3351.5676763733527,3354.2797218333526
3355.267739663356,3358.0262138133567
3359.2510079633603,3362.3036193633607
3364.834149593366,3367.584824523366
3368.85061457337,3371.60212275337
3375.2808381533764,3378.0045157833765
3378.7929202533787,3381.12243729338
3381.896609853382,3384.1101384933827
3385.2339094133863,3387.8974263933865
3388.91704106339,3391.73224287339
3395.680464653397,3398.395943103397
3401.083424303402,3403.7880371734022
3410.1467845434113,3412.9094582734115
3413.879977853415,3416.542661583415
3419.3497641534204,3422.0192805334204
3426.3798277434275,3429.094739583428
3429.89464290343,3432.0619428334307
3435.896142683437,3438.540861543437
3439.5160473234405,3442.203261933441
3444.049393943445,3446.673981483445
3451.312767533452,3453.9413546734527
3455.749057193457,3458.452170213457
3461.2988354934623,3464.0327787634624
3464.8322487834657,3467.5122641134662
3468.3056680834684,3470.577490893469
3471.3684951034716,3473.6910795034723
3474.4689850234745,3476.8825603234754
3478.670198193479,3481.1777974234797
3481.967801733482,3484.283420163483
3486.5454439134874,3489.3008850334877
3491.7451238934927,3494.503398063493
3495.2939023234953,3498.210393993497
3499.004497893499,3501.4201729835
3504.5283787735057,3507.357812493506
3508.1688147035084,3510.481400103509
3511.2665049035113,3513.7447070735125
3516.7615553335177,3519.5800234835183
3520.3766271335203,3522.7860361835214
3524.5844063135246,3526.9221225335255
3527.7149265635276,3530.1002046935287
3531.1610819035322,3533.8471632935325
3535.6304349335355,3537.9120900935363
3540.744323483542,3543.471334113542
3545.360828453546,3548.1237354935465
3549.24723977355,3551.9951483135505
3552.8099501435527,3555.405107283554
3558.6804630235597,3561.36984408356
3562.172347143562,3565.230924603564
3568.74705626357,3571.45423554357
3573.2103765535744,3575.9294546435744
3577.4302211935783,3580.3284480335788
3581.1268515035813,3583.9475527535824
3585.749955813586,3588.506163513587
3589.296267813589,3594.7196754335932
3596.809649723598,3599.9177555735982
3600.7299576636005,3602.9242215636013
3604.7141592036046,3607.1853620736056
3608.300167233608,3610.791168123609
3611.5804725036114,3613.9542851136125
3614.7575880936147,3617.450068833616
3618.251871963618,3620.655581583619
3621.4452859236217,3623.8719932436225
3625.0959874736263,3627.9069897036266
3628.712692443629,3631.1226014436297
3631.911772503632,3634.2017934936325
3634.996297353635,3637.7187750936364
3638.5152787536385,3641.1682967736397
3641.966700243642,3644.332113693643
3646.131983673646,3648.6696798936473
3649.4620839636495,3651.7714030236502
3652.5593075436527,3655.0585742736534
3656.854611303657,3659.146698753658
3659.9328034536597,3662.5659901236613
3663.3627937536635,3665.738106213664
3666.6586307936677,3669.4028063736678
3670.19521044367,3672.379808643671
3673.1950437536743,3676.0035462336746
3678.274835723679,3681.50752911368
3682.3056326136825,3685.1809284036835
3685.967533053686,3689.1310333536876
3689.91453831369,3692.436436113691
3693.227040363693,3695.8149315636942
3698.127983543699,3700.8073989336995
3703.108052153704,3705.869292693704
3707.6600302537076,3710.1478981237087
3712.2496379137124,3714.6774784537133
3716.4558505837167,3719.685744243718
3720.4635497737204,3722.7782349637214
3724.777484993726,3727.8870573637264
3728.7107249637297,3731.7916668637304
3732.5860374037325,3735.1402653037335
3735.940768563736,3738.6776448637374
3739.4655493837395,3742.361843073741
3743.310531503744,3746.096469573745
3746.884274103747,3749.654447073748
3750.4448513437505,3752.9609497237516
3753.753353793754,3756.164695983755
3757.963566063758,3760.1894601337585
3761.5403416737627,3764.1922598137626
3770.5597396437715,3773.2839838837717
3774.0776878237743,3776.2889833537747
3777.081087453777,3779.7902665237784
3780.943034543782,3783.6676787437823
3784.4533834837844,3786.593752773785
3788.97613115379,3792.0070780537903
3792.809481113794,3795.560989293794
3796.4227197537975,3799.0994020837975
3799.889739683801,3802.606884633801
3803.4052881038033,3805.8807905438043
3807.125982653808,3809.854593123808
3814.075887593815,3816.9595158938155
3820.992429203822,3823.8590258738222
3824.6721278738246,3826.8896227838254
3831.172277783832,3833.9114205338324
3835.1889760738363,3837.8825233838365
3842.055422693843,3844.8403275338433
3847.705091003849,3850.400138163849
3851.202841203851,3853.471930953852
3854.282233233854,3856.424335683855
3858.325062233859,3861.0350079038594
3862.847143323863,3865.067937903864
3868.1716774738693,3870.8580588338696
3871.6778601638716,3874.0513394738728
3876.4881790738777,3879.222322323878
3881.030458143881,3883.334944353882
3884.1318479738843,3886.505160633885
3889.03785731389,3891.7700674238904
3893.5767700538936,3896.1836593538947
3898.107650243899,3900.8760567338995
3902.5406735639035,3905.9202855939043
3906.725155083907,3909.0211754739075
3912.204207113913,3914.8914883839134
3915.705690273916,3918.157361763917
3918.966064203919,3921.57448668392
3923.3038637039244,3926.1938913639246
3928.70365700393,3931.40910312393
3932.2222717839322,3934.7769996339334
3935.583902253936,3938.2541852139366
3939.19027490394,3941.8965876039406
3942.7101895539427,3945.0171088539437
3947.853608483949,3950.440999743949
3953.956531463955,3956.655411573955
3959.970030053961,3962.723204733961
3963.989628053965,3966.8030967039654
3969.6699266339706,3972.454731483971
3976.5196749239776,3979.3063129239777
3980.1142154439804,3982.505926263981
3983.298730293983,3985.411169043984
3987.2206380639873,3989.453631423988
3990.2487352239905,3992.420334723991
3994.035989783995,3996.7534347039955
3997.5529380639978,3999.8359264239984
4000.6321301140006,4003.0700363140018
4006.4056860240075,4009.1579274640076
4011.0854513340123,4013.7598338940124
4014.855407634016,4017.499759864016
4021.721987574023,4024.8089622040234
4026.6050325540277,4029.313145074028
4032.6382958340337,4035.376971964034
4036.1773752340364,4038.523957234037
4040.3684894040416,4043.181058144042
4044.986760874045,4047.414468094046
4048.2115716940484,4050.470262484049
4054.3545239940554,4057.172192224056
4058.3680559340596,4061.1611932840597
4065.601332534067,4068.3019124740667
4070.10598203407,4072.5808178740713
4076.150710824077,4079.024006824078
4079.970762114081,4082.701639024081
4084.5013090240845,4086.7919299540854
4088.5754015740886,4091.1304627240897
4094.017590624095,4096.756300084095
4101.684090564103,4104.478227814103
4106.636928574107,4108.923116614107
4110.740618164111,4113.308811334112
4114.109114614114,4117.719436894116
4118.536238524119,4121.202021934119
4123.383453744124,4126.257116374125
4128.071718214128,4130.398635514129
4131.211037584131,4133.747133964132
4134.547737214135,4136.834725174135
4137.646427314137,4140.069201694138
4141.886936554142,4144.361539084143
4145.816276904146,4148.607847744147
4149.421649674149,4151.997642064151
4154.649560154156,4157.446363804156
4158.7193864641595,4161.50665773416
4164.899535054166,4167.745667104166
4168.557869194168,4170.994075564169
4172.099381664173,4174.982876644173
4175.797978444176,4178.603381224177
4179.40725081418,4182.03307155418
4183.982626554185,4186.697371744185
4187.494575334187,4189.872787504189
4190.748749874192,4193.467194694192
4195.2833630441955,4197.533821324196
4199.3469899741995,4201.9032843342
4202.681589814203,4205.006473984204
4205.8056773742055,4208.081999734207
4208.896401604209,4211.24938296421
4214.951696004216,4217.590082164216
4219.951462644221,4222.653009154221
4224.768347574226,4227.542086864226
4229.781579534231,4232.493125044231
4234.292295094235,4236.867420904236
4239.23463413424,4241.910516544241
4242.713519554242,4245.372803614244
4249.03442072425,4252.115095984251
4253.916432484254,4256.273713414254
4258.097780964259,4260.77926281426
4262.578432864263,4264.899917374263
4266.6913215342665,4269.063234334268
4269.8618377842695,4272.722035084271
4274.544136174274,4276.758431404275
4278.280762464279,4281.04403613428
4281.852438604282,4284.224484724283
4286.022954844286,4288.300143784287
4289.092447864289,4291.51835526429
4293.337856614294,4296.058167904294
4296.881368894297,4299.424564564298
4302.430247274304,4305.189421354304
4307.023454584307,4309.494657454308
4310.32545768431,4312.590081214311
4313.6134288443145,4316.437963054315
4317.256864474317,4319.527187434318
4320.746582124322,4323.467360044322
4324.281461944324,4326.703069774325
4327.929897054329,4330.614178624329
4331.812875384333,4334.522187784333
4335.325990714336,4338.055801054336
4340.0462519643415,4342.7870612143415
4344.597596794345,4347.007705774346
4347.804909364348,4350.311908654349
4355.612461854356,4358.365103254357
4360.19490357436,4362.356904034361
4364.782178124366,4367.440195654366
4368.515571414369,4371.26231340437
4374.098879694375,4376.873085604376
4379.41514801438,4382.15642388438
4382.960226814383,4385.214318064383
4387.111778274389,4389.837022414388
4391.078481564392,4394.217917614393
4395.038918824395,4397.614344604396
4399.845004824401,4402.680537934401
4403.488040494403,4405.797826174405
4406.595429724407,4408.824223504407
4409.74804775441,4412.418930664411
4415.398016034416,4418.128293004416
4419.93166263442,4422.340538404421
4424.581030974426,4427.410964644426
4428.677954574429,4431.47245845443
4434.727682874436,4437.499155724436
4438.61412752444,4441.30850808444
4443.110277874443,4445.541384754444
4446.342454624446,4448.550483814447
4449.39424940445,4452.090963064451
4452.900465424453,4455.126659464454
4456.627459344458,4459.381367284458
4460.18916981446,4462.601278594461
4465.863602304467,4468.617876874468
4469.436478324469,4471.87058490447
4474.560332544475,4477.268278414475
4478.079280624478,4480.621809694479
4483.376917464484,4486.0736977844845
4486.881800284487,4489.267811674488
4490.08011375449,4492.381300294491
4496.293325694497,4498.998105214498
4499.8051078245,4501.940977564501
4504.359918954506,4507.092429034506
4507.897231864508,4510.153722874508
4511.376383904512,4514.147123494513
4517.2960252145185,4520.026435504518
4522.492838814524,4525.2894424845235
4526.195901804527,4528.991438914528
4530.8109402645305,4533.2232490245315
4534.458975414535,4537.3469366145355
4539.132741334539,4541.856352294541
4542.680453194543,4547.899414594546
4549.75884527455,4552.541983624551
4554.360951694554,4556.726565124555
4558.195201554559,4561.115492854559
4563.1087101545645,4565.868384184564
4567.674153574568,4570.053565624568
4570.876366654571,4573.489255354572
4575.316955884576,4577.736163954576
4579.54506636458,4582.085428984581
4583.904063754584,4586.518985584585
4588.329387844588,4590.64297314459
4591.4625744945915,4594.290841654592
4596.132674104596,4598.407429954597
4600.2296976946,4603.034400544601
4604.924661474606,4607.900913844606
4609.71788211461,4612.0966942246105
4612.915395664613,4615.508086384614
4616.325787924617,4618.694301064617
4619.503603444619,4621.805923204621
4622.595694204622,4625.168620234624
4625.977422664626,4629.663404044628
4630.4794057546305,4632.751628524631
4633.557731224633,4643.189317984642
4644.110309184645,4646.871216424645
4648.377015804649,4651.2136154746495
4652.290424424653,4654.856917774653
4655.976922404657,4659.497053714658
4660.33195353466,4662.779325454661
4664.004452914664,4666.366833334665
4667.185534774667,4669.652538064668
4670.47193943467,4673.003436274672
4673.822437684674,4676.231546764675
4677.064846744677,4679.510552164678
4681.109708874682,4687.469756164686
4689.273192444691,4692.038565904691
4692.8711659546925,4695.227880274694
4696.054780894696,4698.901079584697
4699.8229040347005,4702.6104752747015
4703.4516744647035,4705.827786844704
4706.655687364707,4708.881481444708
4709.71168173471,4712.347868104711
4713.178168384713,4715.543181874714
4717.374582034718,4719.9304431047185
4721.768175964722,4724.356100494723
4725.358916844726,4728.461089954727
4729.279891384729,4731.855083854731
4732.679984674733,4735.321903804734
4739.40851174474,4742.333702554741
4743.170502184743,4745.627506474744
4747.158536664748,4749.979304584748
4750.811604664751,4753.158120004751
4753.977521374754,4756.315804204755
4757.555163564759,4760.294306314759
4761.131305924761,4763.534415604762
4764.558196524766,4767.262109464766
4770.188300124772,4772.864815804772
4773.701015494774,4775.888080114774
4778.024683074779,4780.758026404779
4781.724479724783,4784.409027934783
4785.2309290547855,4787.934741994786
4788.759342844789,4791.07662777479
4792.604624934794,4795.318836844794
4796.187833244797,4799.001635194798
4800.826236034801,4803.258142834802
4804.5407312048055,4807.239644644806
4813.073844474814,4815.804288094814
4817.632055284817,4820.072261254819
4821.4572727148225,4826.551079974825
4828.820569644829,4831.53598143483
4832.753809614834,4835.444290564834
4836.606990924838,4839.583376614838
4840.4211761448405,4843.114090174841
4843.945190374844,4846.444023814845
4849.906460844851,4852.678700284851
4853.513600104853,4855.839484174854
4857.6577856448575,4862.276373754861
4864.096908334865,4866.653302684866
4867.493102014868,4870.2385107948685
4871.067111244871,4873.423425604872
4874.389578954875,4877.6853993648765
4880.106040584881,4883.376630184882
4885.199531194885,4887.631637974886
4891.852765794893,4894.731727894893
4897.922492094899,4900.784822524899
4902.4692707049035,4905.490351924904
4906.320052264907,4908.771623764907
4912.122205314913,4914.983835814914
4915.820235484915,4918.107056794916
4919.738643594921,4922.374863304921
4924.1911649749245,4926.491451604925
4927.311352924928,4929.901743874929
4931.085275484932,4933.844449564933
4934.659351384935,4937.159751334936
4937.970753544938,4940.288671744939
4941.106773244941,4944.8701802149435
4945.735143684947,4948.505883274947
4949.32028514495,4951.802953534951
4953.701413644954,4956.527481034955
4957.347182374958,4964.859347764964
4966.682982034967,4969.097257264968
4971.310485904972,4973.610405904972
4974.423007954974,4976.9951007349755
4979.4706697949805,4982.246342224981
4984.060510774984,4986.406926124985
4988.227494034988,4991.342999134989
4992.787304664994,4995.532813444994
4996.346515384997,4998.5593107649975
4999.370546275,5002.385128145001
5003.212828685003,5005.906409315005
5007.970419535009,5010.857514155009
5011.684814735012,5014.619837885013
5015.443538825016,5017.760323805016
5018.5733258150185,5021.53457967502
5023.363946705023,5025.762490175024
5027.573225735027,5030.189747405028
5032.833366325034,5035.716461345034
5036.683447945038,5039.5789083950385
5041.372345685041,5044.060493525043
5045.880461495046,5049.210845105048
5050.386144205051,5054.363663105053
5055.190463735055,5058.9841676750575
5060.286087445062,5063.288870495062
5064.118070885064,5067.155683775066
5067.970885565068,5070.272572055069
5071.616220985073,5087.421090365086
5088.252790505088,5091.002998805089
5091.825799835092,5094.466985705093
5095.273688345095,5097.861612875096
5098.668482165099,5101.042494755099
5101.848597455102,5104.388893415103
5105.205495065105,5109.952203695108
5110.761006125111,5131.59383931513
5132.450936915133,5134.961135885133
5135.791236185136,5139.1226196951375
5139.95871939514,5142.503048285141
5143.464835405144,5146.189812905145
5148.21786005515,5151.045427295149
5151.878927255152,5154.631635305153
5155.894159025156,5158.171247975157
5160.2007283151615,5163.0881562351615
5163.907357625164,5166.493449005165
5167.315650095167,5170.321666145169
5171.159665655171,5173.547776835172
5174.373477575175,5176.951869725175
5177.785969625178,5180.1605154951785
5181.998881625182,5184.4090905951825
5186.243257145186,5189.1289852251875
5189.96668476519,5192.222575835191
5193.116969695194,5205.513879905204
5206.463634895207,5209.286202635208
5210.11520304521,5212.882409645212
5213.7170094952135,5216.528178365215
5218.362611555219,5220.79941786522
5223.796168135224,5226.760688345225
5227.611419915228,5230.156282085229
5231.974616885232,5234.692528415233
5235.5235286252355,5238.260704895237
5239.087905485239,5241.48441582524
5242.366077625244,5245.098121085243
5246.479466245248,5249.277903065248
5251.112136275251,5253.4290212452515
5254.262021255255,5256.457818335255
5257.929221155259,5260.659931415259
5261.500930625261,5263.6860287752625
5265.998947435267,5268.735190475268
5270.569057055271,5272.834147205272
5273.666947235274,5276.020461875274
5279.32894763528,5287.6168354552865
5289.478765895289,5291.82034839529
5292.642349505292,5295.278769185294
5296.112669105296,5298.590271335297
5299.407072965299,5301.6815621753
5302.5136622753025,5304.750155285304
5307.8115324253085,5310.565740335309
5312.409072635312,5315.0038631453135
5315.827364105316,5318.158480985317
5319.434370035319,5322.05619117532
5323.873692725324,5326.255004585325
5327.071806215327,5329.435386515328
5332.347745225334,5335.088787785334
5337.681011845339,5340.424987445339
5341.250388215341,5343.553807865342
5344.8110321053455,5347.487514455346
5348.306615855348,5350.87094274535
5352.694810325353,5355.004829315353
5355.830130095356,5358.342728825357
5359.160430365359,5361.47541552536
5363.301316235364,5365.776418715364
5367.143898595368,5369.907238925369
5370.843861895371,5373.568239455372
5377.046841535378,5379.798049745378
5382.926853475384,5385.805148975384
5386.634049395387,5389.451051015388
5393.229923065394,5396.149081145395
5398.001245895398,5400.3868573253985
5401.226556665401,5403.717924185402
5405.5674558654055,5407.865176085406
5409.72477342541,5412.103252235411
5412.955250345413,5416.548374345415
5418.393273155419,5420.75328714542
5422.584553985423,5425.942840625358
